DatGeracaoConjuntoDados,Codcvnarr,AnmArrecadacao,DatVencimentoTitulo,DatIncidenciaMultaMora,DatPagamentoTitulo,QtdDiasEmAtraso,SigNomAgente,NumCPFCNPJ,NomEmpreendimento,NumProcessoSIC,NumAutoInfracao,DscSituacaoArrecadacao,DscSituacaoCredito,VlrPcpPrvArr,VlrTotPvrArr,VlrTotPagArr,VlrTotDifPvrPagArr,VlrSelic
2024-09-10,1590275,201403,2014-03-23,2014-05-31,2014-05-21,59.0,LIGHT SESA LIGHT SERVICOS DE ELETRICIDADE S A,60444437000146,-,485000054702013,0017/2014-SFE,Quitada pela conciliação automática,Quitada,46536.39,47383.35,47383.35,0.0,0.9429
2024-09-10,1590275,201202,2012-02-25,2012-07-13,2012-07-04,130.0,LIGHT SESA LIGHT SERVICOS DE ELETRICIDADE S A,60444437000146,-,485000025672011,020/2012-SFE,Quitada pela conciliação automática,Quitada,1579150.8,,1599206.02,-1599206.02,1.1115
2024-09-10,2600226,201506,2015-06-21,2015-08-03,2015-07-31,40.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000050902014,0063/2015-SFE,Quitada pela conciliação automática,Quitada,3013.85,3043.99,3043.99,0.0,0.8049
2024-09-10,2600226,201307,2013-10-06,2015-09-04,2015-11-09,764.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1074900.55,1074900.55,0.0,0.9821
2024-09-10,2600226,201307,2013-12-05,2015-09-04,2016-01-11,767.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1094029.04,1094029.04,0.0,0.967
2024-09-10,2940946,202007,2020-08-16,2024-02-26,2024-03-06,1298.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000001772020,0029/2020-SFE,Quitada pela conciliação automática,Quitada,17011037.25,22418845.99,22418845.99,0.0,0.3691
2024-09-10,2940946,201705,2017-07-07,2017-07-08,2017-07-07,0.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000010592015,0040/2017-SFE,Quitada pela conciliação automática,Quitada,2056693.51,2056693.51,2056693.51,0.0,0.5422
2024-09-10,2600226,201307,2014-04-04,2015-09-04,2016-05-11,768.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1130907.4,1130907.4,0.0,0.9347
2024-09-10,1590275,200807,2008-07-25,2008-09-25,2008-09-16,53.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000034452008,040/2008-SFE,Quitação manual,Quitada,101232.66,103054.66,103054.66,0.0,1.474452070295467
2024-09-10,2940946,199802,2011-06-08,2011-06-20,,,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000003091998,002/1998-SFG,Pendente de quitação,Cancelada judicialmente,2807469.27,6107649.4,,6107649.4,1.1842
2024-09-10,1590275,201008,2010-08-28,2012-06-01,2012-05-31,642.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000007652010,094/2010-SFE,Quitada pela conciliação automática,Quitada,1192909.03,1432944.97,1432944.97,0.0,1.2723
2024-09-10,2600226,201508,2015-08-16,2015-08-17,2015-08-14,-2.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000026542015,0093/2015-SFE,Quitada pela conciliação automática,Quitada,371326.34,371326.34,371326.34,0.0,0.782
2024-09-10,2940946,202109,2021-10-02,2021-09-23,2021-10-01,-1.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000051452020,0014/2021-SFE,Quitação manual,Quitada,5467899.24,5467899.24,4100924.43,1366974.81,0.3329
2024-09-10,2600226,201307,2013-11-05,2015-09-04,2015-12-08,763.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1084033.98,1084033.98,0.0,0.9749
2024-09-10,2940946,201702,2017-02-05,2017-09-14,2017-09-12,219.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000039532013,0059/2016-SFF,Quitada pela conciliação automática,Quitada,906738.11,962774.53,962774.53,0.0,0.586
2024-09-10,2940946,199802,1998-02-22,1998-08-02,2011-06-07,4853.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000003091998,002/1998-SFG,Quitação manual,Quitada,638964.0,3806521.75,999052.48,2807469.27,6.14113367928047
2024-09-10,2600226,201304,2013-04-14,2016-08-29,2016-08-29,1233.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000023952012,032/2013-SFE,Quitada pela conciliação automática,Quitada,2368318.07,3250990.21,3250990.21,0.0,1.0237
2024-09-10,2600226,201305,2013-05-30,2016-07-16,2016-07-14,1141.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000009032012,044/2013-SFE,Quitada pela conciliação automática,Quitada,726095.54,984295.11,984295.11,0.0,1.0177
2024-09-10,2600226,201305,2014-04-15,2014-08-28,2015-07-10,451.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1441637.33,1441637.33,0.0,0.9347
2024-09-10,2600226,201305,2014-02-14,2014-08-28,2015-05-13,453.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1417350.67,1417350.67,0.0,0.9506
2024-09-10,2600226,201307,2014-07-03,2015-09-04,2016-08-10,769.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1160030.95,1160030.95,0.0,0.9083
2024-09-10,1590275,200707,2007-07-30,2008-12-27,2008-12-18,507.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000010422007,033/2007/2007-SFE,Quitação manual,Quitada,311156.49,363999.48,363999.48,0.0,1.5914904044013913
2024-09-10,2940946,201606,2016-07-15,2017-08-28,2017-08-31,412.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000020542014,0050/2016-SFE,Quitada pela conciliação automática,Quitada,2003046.15,2287478.7,2287478.7,0.0,0.661
2024-09-10,1590275,200804,2008-10-22,2009-12-07,2010-10-08,716.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,175391.57,175391.57,0.0,1.4423455865994412
2024-09-10,1590275,201206,2012-07-12,2012-09-13,2012-09-10,60.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000050532006,056/2012-SFF,Quitada pela conciliação automática,Quitada,132215.32,134449.76,134449.76,0.0,1.0756
2024-09-10,2600226,201407,2014-08-29,2014-12-06,2014-12-05,98.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000056582013,0060/2014-SFE,Quitada pela conciliação automática,Quitada,3170360.48,3287663.82,3921735.92,-634072.1,0.8996
2024-09-10,2940946,201806,2018-08-09,2023-06-30,2023-07-07,1793.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000047212013,0003/2018-SFF,Quitada pela conciliação automática,Quitada,1440690.7,1929084.85,1929084.85,0.0,0.4678
2024-09-10,2940946,201609,2016-10-14,2017-06-01,2017-05-29,227.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000027452015,0069/2016-SFE,Quitada pela conciliação automática,Quitada,1737443.36,1858369.42,1858369.42,0.0,0.6272
2024-09-10,1590275,200804,2008-09-22,2009-12-07,2010-09-10,718.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,173987.25,173987.25,0.0,1.453762965704739
2024-09-10,1590275,200804,2008-07-24,2009-12-07,2010-07-09,715.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,170970.98,170970.98,0.0,1.4749568793462253
2024-09-10,2940946,202109,2021-09-22,2021-10-04,,,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000051452020,0014/2021-SFE,Cancelada,Cancelada,1366974.81,1366974.81,,1366974.81,0.3378
2024-09-10,2940946,201702,2017-02-19,2018-03-08,2018-03-07,381.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000039542013,0060/2016-SFF,Quitada pela conciliação automática,Quitada,5588672.86,6126303.19,6160716.73,-34413.54,0.586
2024-09-10,2940946,201804,2018-04-19,2019-03-10,2019-03-08,323.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000026752017,0014/2018-SFE,Quitada pela conciliação automática,Quitada,3439324.51,3651530.83,3651530.83,0.0,0.4893
2024-09-10,2940946,201412,2015-01-08,2016-02-12,,,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000070582013,0101/2014-SFE,Pendente de quitação,Convertido em TAC  ,17884359.13,36571725.99,,36571725.99,0.8536
2024-09-10,1590275,201204,2012-05-13,2013-12-26,2013-12-23,589.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000025482010,083/2012-SFE,Quitada pela conciliação automática,Quitada,1806196.72,2029984.49,2029984.49,0.0,1.0888
2024-09-10,1590275,200912,2009-12-17,2011-05-05,,,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000074582009,102/2009-SFF,Cancelada,Multa Convertida em Advertência,0.0,0.0,,0.0,1.332
2024-09-10,2600226,201307,2014-05-04,2015-09-04,2016-06-10,768.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1140471.64,1140471.64,0.0,0.926
2024-09-10,2600226,201307,2014-03-05,2015-09-04,2016-04-12,769.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1121773.97,1121773.97,0.0,0.9429
2024-09-10,2600226,201307,2014-02-03,2015-09-04,2016-03-10,766.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1111778.91,1111778.91,0.0,0.9506
2024-09-10,2600226,201307,2014-01-04,2015-09-04,2016-02-11,768.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1103162.47,1103162.47,0.0,0.9585
2024-09-10,2940946,201803,2018-04-13,2019-07-08,2019-07-03,446.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000008392017,0011/2018-SFE,Quitada pela conciliação automática,Quitada,768475.21,831259.63,831259.63,0.0,0.4893
2024-09-10,2940946,201103,2011-03-20,2011-11-20,,,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000013612010,010/2011-SFE,Pendente de quitação,Suspenso COM depósito judicial,476166.33,1144418.16,,1144418.16,1.2121
2024-09-10,2600226,201307,2013-09-06,2015-09-04,2015-10-09,763.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1065336.31,1065336.31,0.0,0.9902
2024-09-10,2600226,201307,2013-08-17,2015-09-04,2015-09-03,747.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitação manual,Quitada,861643.73,1055772.06,1055772.06,0.0,0.9973
2024-09-10,2600226,201307,2014-06-03,2015-09-04,2016-07-08,766.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037472012,057/2013-SFE,Quitada pela conciliação automática,Quitada,861643.73,1150466.71,1150466.71,0.0,0.9178
2024-09-10,2600226,201305,2014-01-15,2014-08-28,2015-04-10,450.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1406150.51,1406150.51,0.0,0.9585
2024-09-10,2600226,201305,2013-11-16,2014-08-28,2015-02-09,450.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1384221.77,1384221.77,0.0,0.9749
2024-09-10,2600226,201305,2014-03-16,2014-08-28,2015-06-11,452.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1429022.41,1429022.41,0.0,0.9429
2024-09-10,1590275,201003,2011-02-23,2011-10-08,2012-09-11,566.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitação manual,Quitada,246453.62,308855.68,308855.68,0.0,1.2213
2024-09-10,1590275,201003,2010-07-28,2011-10-08,2012-03-09,590.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitada pela conciliação automática,Quitada,246453.62,301629.28,301629.28,0.0,1.2812
2024-09-10,1590275,201003,2010-03-31,2011-10-08,2011-11-10,589.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitada pela conciliação automática,Quitada,246453.62,291608.15,291608.15,0.0,1.3052
2024-09-10,1590275,201003,2010-09-25,2011-10-08,2012-01-10,472.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitação manual,Quitada,246453.62,296764.79,296764.79,0.0,1.2638
2024-09-10,1590275,201003,2010-08-26,2011-10-08,2012-04-10,593.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitada pela conciliação automática,Quitada,246453.62,303962.03,303962.03,0.0,1.2723
2024-09-10,1590275,201003,2010-06-27,2011-10-08,2012-02-10,593.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitada pela conciliação automática,Quitada,246453.62,299505.12,299505.12,0.0,1.2898
2024-09-10,1590275,201003,2010-05-28,2011-10-08,2011-09-28,488.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitação manual,Quitada,246453.62,296034.57,287920.85,8113.72,1.2977
2024-09-10,1590275,201003,2010-04-28,2011-10-08,2011-12-09,590.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitada pela conciliação automática,Quitada,246453.62,294096.37,294096.37,0.0,1.3052
2024-09-10,1590275,201109,2011-11-04,2012-06-07,2012-06-06,215.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000021082011,057/2011-SFE,Quitada pela conciliação automática,Quitada,1813105.91,1919343.06,1919343.06,0.0,1.137
2024-09-10,1590275,201003,2010-03-31,2010-04-26,2011-06-13,439.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000006602010,023/2010-SFE,Quitada pela conciliação automática,Quitada,692455.78,781692.76,781692.76,0.0,1.3052
2024-09-10,1590275,201002,2010-02-26,2011-01-08,2010-12-30,307.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000037882009,006/2010-SFE,Quitada pela conciliação automática,Quitada,241578.59,261738.05,261738.05,0.0,1.3195
2024-09-10,1590275,200804,2009-02-19,2009-12-07,2010-03-09,383.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,165949.86,165949.86,0.0,1.4079
2024-09-10,1590275,200802,2008-03-07,2010-10-01,2010-09-30,937.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000057692007,025/2008-SFE,Quitada pela conciliação automática,Quitada,1607173.23,2086386.49,2086386.49,0.0,1.519569510042902
2024-09-10,1590275,200804,2008-04-25,2009-12-07,2009-12-01,585.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitação manual,Quitada,136671.45,162383.07,162383.07,0.0,1.504423900165562
2024-09-10,1590275,200804,2008-05-25,2009-12-07,2010-01-08,593.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,163778.91,163778.91,0.0,1.4955310792317535
2024-09-10,1590275,200804,2008-08-23,2009-12-07,2010-08-09,716.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,172386.18,172386.18,0.0,1.4638999836289843
2024-09-10,1590275,200804,2009-03-21,2009-12-07,2010-02-09,325.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,164969.37,164969.37,0.0,1.3982
2024-09-10,1590275,200804,2008-06-24,2009-12-07,2010-06-02,708.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,169305.92,169305.92,0.0,1.4855163782550609
2024-09-10,1590275,200804,2009-01-20,2009-12-07,2010-04-09,444.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,167156.15,167156.15,0.0,1.4165
2024-09-10,1590275,200804,2008-11-21,2009-12-07,2010-11-09,718.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,176807.22,176807.22,0.0,1.4310685134894714
2024-09-10,2600226,201305,2013-12-16,2014-08-28,2015-03-10,449.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1393889.28,1393889.28,0.0,0.967
2024-09-10,1590275,201003,2010-10-27,2011-10-08,2012-05-10,561.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitada pela conciliação automática,Quitada,246453.62,306204.43,306204.43,0.0,1.2557
2024-09-10,1590275,201003,2010-11-25,2011-10-08,2012-06-06,559.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitada pela conciliação automática,Quitada,246453.62,308166.12,308166.12,0.0,1.2476
2024-09-10,1590275,200804,2008-12-21,2009-12-07,2010-05-07,502.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000036062007,032/2008-SFE,Quitada pela conciliação automática,Quitada,136671.45,168223.06,168223.06,0.0,1.427
2024-09-10,1590275,201003,2011-01-23,2011-10-08,2012-08-10,565.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitação manual,Quitada,246453.62,293121.7,293121.7,0.0,1.2297
2024-09-10,1590275,201003,2010-12-24,2011-10-08,2012-07-10,564.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024172009,024/2010-SFE,Quitada pela conciliação automática,Quitada,246453.62,310440.62,331504.77,-21064.15,1.2383
2024-09-10,2600226,201305,2013-09-17,2014-08-28,2014-12-10,449.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1361821.46,1361821.46,0.0,0.9902
2024-09-10,1590275,201305,2013-07-19,2014-08-28,2014-10-07,445.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1340718.0,1340718.0,0.0,1.0044
2024-09-10,2600226,201305,2013-10-17,2014-08-28,2015-01-08,448.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1373139.51,1373139.51,0.0,0.9821
2024-09-10,2600226,201305,2013-08-18,2014-08-28,2014-11-19,458.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1351918.16,1351918.16,0.0,0.9973
2024-09-10,1590275,201305,2013-05-30,2014-08-28,2014-08-25,452.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitação manual,Quitada,1178964.12,1319732.44,1319732.44,0.0,1.0177
2024-09-10,2600226,201401,2014-01-26,2014-01-27,2015-02-09,379.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000041932013,0003/2014-SFE,Quitada pela conciliação automática,Quitada,15571.68,20475.21,20475.21,0.0,0.9585
2024-09-10,1590275,201309,2013-09-21,2013-09-22,2013-09-30,9.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000021492013,1031/2013-SFE,Quitação manual,Quitada,101289.65,101289.65,101289.65,0.0,0.9902
2024-09-10,1590275,201306,2013-07-18,2013-08-26,2013-08-20,33.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000059662012,1006/2013-SFE,Quitada pela conciliação automática,Quitada,45834.32,46292.66,46292.66,0.0,1.0044
2024-09-10,1590275,200912,2010-12-17,2012-09-22,2013-08-09,966.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000044672008,107/2009-SFE,Quitada pela conciliação automática,Quitada,395901.73,526945.2,526945.2,0.0,1.2383
2024-09-10,1590275,201305,2013-06-19,2014-08-28,2014-09-12,450.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000024822011,040/2013-SFE,Quitada pela conciliação automática,Quitada,1178964.12,1329989.42,1329989.42,0.0,1.0116
2024-09-10,1590275,200912,2010-09-18,2012-09-22,2013-05-08,963.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000044672008,107/2009-SFE,Quitada pela conciliação automática,Quitada,395901.73,519304.3,519304.3,0.0,1.2638
2024-09-10,1590275,200912,2010-01-21,2012-09-22,2012-09-21,974.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000044672008,107/2009-SFE,Quitação manual,Quitada,395901.73,501488.72,501488.72,0.0,1.3254
2024-09-10,1590275,200912,2010-02-20,2012-09-22,2012-10-10,963.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000044672008,107/2009-SFE,Quitada pela conciliação automática,Quitada,395901.73,503626.59,503626.59,0.0,1.3195
2024-09-10,1590275,200912,2010-10-20,2012-09-22,2013-06-07,961.0,ENEL RJ AMPLA ENERGIA E SERVICOS S.A.,33050071000158,-,485000044672008,107/2009-SFE,Quitada pela conciliação automática,Quitada,395901.73,521679.71,521679.71,0.0,1.2557
